source_id	source_name	license	format	relative_path	origin	approval_status	notes
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Complex01.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Complex01.docx	approved	Local-only text-box appendix guard on Open XML SDK Complex01; catches numbering drift, duplicate appendix headings, or leaked relationship ids while preserving the current six-entry text-box appendix shape
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Notes.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Notes.docx	approved	Local-only image/body-order guard on Open XML SDK Notes sample; catches reordered embedded images, duplicate note paragraphs, or leaked relationship ids while preserving the current two-image interleave across note-style body sections
microsoft_markitdown_tests	Microsoft MarkItDown tests	needs_review	docx	sources/markitdown-repo/packages/markitdown/tests/test_files/test_with_comment.docx	https://github.com/microsoft/markitdown	approved	Local-only body-order guard on upstream MarkItDown comment sample; catches drift between inline comment marker, table body, and extracted comment appendix without binding to exporter-specific asset names
idpf_epub_testsuite	idpf_epub_testsuite	CC-BY-4.0	epub	sources/idpf-epub-testsuite/epub/epub30-test-0140.epub	https://github.com/IDPF/epub-testsuite/tree/main/content/30/epub30-test-0140	approved	Local-only strong CFI/link-order guard on the IDPF 0140 EPUB sample; catches reordered spine sections, lost intra-publication CFI links, or leaked commented markup beyond the earlier broad contains-all row
pandoc_tests	Pandoc tests	needs_review	epub	sources/pandoc/demo/MANUAL.epub	https://github.com/jgm/pandoc	approved	Local-only strong spine-order guard on Pandoc MANUAL.epub; catches TOC/title/chapter reordering or dropped later EPUB-specific chapters without relying on weak broad heading contains
cpython_xml_tests	cpython_xml_tests	PSF-2.0	xml	sources/cpython/xml/simple-ns.xml	https://github.com/python/cpython/blob/main/Lib/test/xmltestdata/simple-ns.xml	approved	Local-only namespace/PI/comment count guard on the CPython simple-ns XML fixture; catches dropped literal nodes, duplicate tail text, or namespace/comment leakage regressions in XML passthrough
cpython_xml_tests	cpython_xml_tests	PSF-2.0	xml	sources/cpython/xml/test.xml	https://github.com/python/cpython/blob/main/Lib/test/xmltestdata/test.xml	approved	Local-only iso-8859-1 XML guard on the CPython test fixture; catches decode fallback regressions or dropped literal nodes while preserving the encoded micro-sign tail
idpf_epub_testsuite	idpf_epub_testsuite	CC-BY-4.0	epub	sources/idpf-epub-testsuite/epub/epub30-test-0100.epub	https://github.com/IDPF/epub-testsuite/tree/main/content/30/epub30-test-0100	approved	Local-only strong multimedia/remote-resource guard on the IDPF 0100 EPUB sample; catches reordered XHTML spine sections, dropped remote-media tests, or namespace-tail loss beyond the earlier broad contains-all row
idpf_epub_testsuite	idpf_epub_testsuite	CC-BY-4.0	epub	sources/idpf-epub-testsuite/epub/epub30-test-0101.epub	https://github.com/IDPF/epub-testsuite/tree/main/content/30/epub30-test-0101	approved	Local-only strong styling/list-order guard on the IDPF 0101 EPUB sample; catches reordered list-heavy XHTML sections or lost later list-style cases beyond the earlier broad contains-all row
cpython_xml_tests	cpython_xml_tests	PSF-2.0	xml	sources/cpython/xml/expat224_utf8_bug.xml	https://github.com/python/cpython/blob/main/Lib/test/xmltestdata/expat224_utf8_bug.xml	approved	Local-only long-attribute UTF-8 guard on the CPython expat224 XML fixture; catches truncation, decode loss, or duplicated long literal segments on large mixed-CJK attribute payloads
idpf_epub_testsuite	idpf_epub_testsuite	CC-BY-4.0	xml	sources/idpf-epub-testsuite_repo/epub/content/parked-tests/epub30-test-0104/EPUB/pls/en-mixed.xml	https://github.com/IDPF/epub-testsuite/tree/main/content/parked-tests/epub30-test-0104	approved	Local-only second-source XML guard on the IDPF pronunciation-lexicon sample; catches namespace/attribute/mixed-phoneme literal loss without depending only on the CPython XML fixtures
idpf_epub_testsuite	idpf_epub_testsuite	CC-BY-4.0	epub	sources/idpf-epub-testsuite/epub/epub30-test-0110.epub	https://github.com/IDPF/epub-testsuite/tree/main/content/30/epub30-test-0110	approved	Local-only strong layout-flow guard on the IDPF 0110 EPUB sample; catches frontmatter-to-longform spine drift and dropped later XHTML sections beyond the earlier broad contains-all row
idpf_epub_testsuite	idpf_epub_testsuite	CC-BY-4.0	xml	sources/idpf-epub-testsuite_repo/epub/content/parked-tests/epub30-test-0104/EPUB/pls/en-x-sampa.xml	https://github.com/IDPF/epub-testsuite/tree/main/content/parked-tests/epub30-test-0104	approved	Local-only second-source XML guard on the IDPF x-sampa pronunciation lexicon; catches literal grapheme/phoneme loss and namespace/attribute drift in a compact non-CPython sample
