id	format	path	source_type	source_id	license_status	license_review_status	privacy	size_class	features	expected_signals	quality_tier	original_url	local_cache_path	notes
docx_hyperlinks_python_docx_par_hyperlinks_counts	docx	external_quality/docx/python-docx/par-hyperlinks.docx	tool_fixture	python_docx_tests	MIT	approved	external_cache	small	docx;hyperlink;count_guard;paragraph_order	no_empty_output;exact_count:No hyperlinks=1;exact_count:[awesome hyperlink](http://yahoo.com/)=1;exact_count:[the first one](http://google.com/)=1;exact_count:[second one](http://python.org/)=1;exact_count:[third](http://yahoo.com/)=1;order:No hyperlinks|awesome hyperlink|the first one|second one|third	reference	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/par-hyperlinks.docx	external_quality/docx/python-docx	Local-only hyperlink count guard on python-docx multi-link paragraph sample; catches duplicated link lowering or broken paragraph order across multiple external targets while matching the current canonicalized trailing-slash URLs
docx_comments_apache_poi_comment_counts	docx	external_quality/docx/apache-poi/comment.docx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	docx;comment;count_guard;apache_poi	no_empty_output;exact_count:[comment 1]=1;exact_count:## Comments=1;exact_count:1. Unbekannter Autor: This is the first line=1;exact_count:This is the second line=1;max_count:## Footnotes=0;max_count:## Endnotes=0;order:[comment 1]|## Comments|This is the first line|This is the second line	reference	https://github.com/apache/poi/blob/trunk/test-data/document/comment.docx	external_quality/docx/apache-poi	Local-only comment count guard on Apache POI sample with multi-line comment body; catches duplicate inline marker or appendix body splitting regressions without assuming English-only author metadata
docx_comments_apache_poi_testcomment_counts	docx	external_quality/docx/apache-poi/testComment.docx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	docx;comment;count_guard;apache_poi	no_empty_output;exact_count:this is a comment [comment 1] paragraph!=1;exact_count:## Comments=1;exact_count:1. poi: comment content=1;max_count:## Footnotes=0;max_count:## Endnotes=0;order:this is a comment [comment 1] paragraph!|## Comments|1. poi: comment content	reference	https://github.com/apache/poi/blob/trunk/test-data/document/testComment.docx	external_quality/docx/apache-poi	Local-only comment count guard on Apache POI inline-comment sample; catches duplicated marker/appendix emission and preserves current body-before-appendix ordering
pptx_notes_python_pptx_prs_notes_counts	pptx	external_quality/pptx/python-pptx/prs-notes.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;notes;count_guard;duplicate_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:### Speaker Notes=1;max_count:## Slide 2=0;max_count:### Comments=0;order:## Slide 1|### Speaker Notes|Notes	reference	https://github.com/scanny/python-pptx	external_quality/pptx/python-pptx	Local-only notes count guard on python-pptx presentation-level notes sample; catches duplicated speaker-notes blocks or stray appendix leakage on the single-slide notes path without assuming the short note text is globally unique
pptx_notes_python_pptx_sld_notes_feature_counts	pptx	external_quality/pptx/python-pptx/sld-notes-feature.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;notes;count_guard;blank_slide_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:### Speaker Notes=1;exact_count:(empty)=1;max_count:### Comments=0;order:## Slide 1|### Speaker Notes|Notes|## Slide 2	reference	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/sld-notes.pptx	external_quality/pptx/python-pptx	Local-only count guard on python-pptx notes-feature sample; catches duplicated notes blocks or dropped blank-slide handling in the two-slide notes path without treating the note text token as globally unique
pptx_chart_multi_python_pptx_cht_charts_counts	pptx	external_quality/pptx/python-pptx/cht-charts.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;chart;count_guard;table_fallback	no_empty_output;exact_count:## Slide 1=1;exact_count:| Category | Series 1 | Series 2 | Series 3 |=1;exact_count:Category 4=1;exact_count:5.0=1;max_count:## Slide 2=0;not_contains:<br>;not_contains:<a:;not_contains:<c:;table_marker;order:## Slide 1|Category 1|Category 4	reference	https://github.com/scanny/python-pptx	external_quality/pptx/python-pptx	Local-only count guard on python-pptx multi-chart sample; catches chart-table header duplication, category/value misalignment, and raw XML leakage on the single-slide cached-chart path
xlsx_hidden_sheet_apache_poi_twosheetsonehidden_visible_only_counts	xlsx	external_quality/xlsx/apache-poi/TwoSheetsOneHidden.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hidden_sheet;visible_only;count_guard	no_empty_output;exact_count:## Sheet2=1;exact_count:| Sheet2A1 |=1;max_count:## Sheet1=0;max_count:(empty sheet)=0;order:## Sheet2|Sheet2A1	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/TwoSheetsOneHidden.xlsx	external_quality/xlsx/apache-poi	Local-only visible-only guard on Apache POI hidden-sheet workbook; catches regressions that render the hidden sheet as an empty placeholder or duplicate the lone visible sheet block
xlsx_excel_tables_apache_poi_exceltables_boundary_counts	xlsx	external_quality/xlsx/apache-poi/ExcelTables.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;table;boundary;hidden_columns;count_guard	no_empty_output;exact_count:## ExcelTable=1;exact_count:| Name | Age | AgeGroup |  |  |  | Name | Age | AgeGroup |=1;exact_count:| Anton | 44 | 4 |  |  |  | Anton | 44 | 4 |=1;max_count:TableName=0;max_count:INT(H2/10)=0;table_marker;order:## ExcelTable|Name|Anton|Bertha|Cäsar	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/ExcelTables.xlsx	external_quality/xlsx/apache-poi	Local-only table-boundary guard on Apache POI workbook with a real tablePart and hidden trailing columns; catches table-name or formula leakage while preserving the current visible dual-block table layout
docx_comments_rich_para_python_docx_body_appendix_counts	docx	external_quality/docx/python-docx/comments-rich-para.docx	tool_fixture	python_docx_tests	MIT	approved	external_cache	small	docx;comment;body_appendix;count_guard	no_empty_output;exact_count:[comment 1]=1;exact_count:[comment 2]=1;exact_count:[comment 3]=1;exact_count:[comment 4]=1;exact_count:## Comments=1;exact_count:Steve Canny=1;exact_count:Text with inline image  in the middle.=1;max_count:## Footnotes=0;max_count:## Endnotes=0;order:Document text|[comment 1]|[comment 4]|## Comments	reference	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/comments-rich-para.docx	external_quality/docx/python-docx	Local-only body/appendix guard on python-docx rich-comment sample; catches duplicated inline markers or comment appendix leakage across multiple differently formatted comments
docx_paras_tables_python_docx_blk_paras_and_tables_order_counts	docx	external_quality/docx/python-docx/blk-paras-and-tables.docx	tool_fixture	python_docx_tests	MIT	approved	external_cache	small	docx;table;body_order;header_footer;count_guard	no_empty_output;exact_count:Lorem ipsum dolor sit amet, consectetur adipiscing elit.=1;exact_count:| Text before<br>Table<br>Between<br>Text after |=1;exact_count:Donec semper facilisis metus finibus malesuada.=1;exact_count:## Headers=1;exact_count:## Footers=1;max_count:## Comments=0;max_count:## Footnotes=0;max_count:## Endnotes=0;table_marker;order:Lorem ipsum dolor sit amet, consectetur adipiscing elit.|Text before<br>Table<br>Between<br>Text after|Donec semper facilisis metus finibus malesuada.|## Headers|## Footers	reference	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/blk-paras-and-tables.docx	external_quality/docx/python-docx	Local-only body-order guard on python-docx block-items sample; catches paragraph-table interleaving drift and unexpected appendix leakage while preserving current header/footer placement
pptx_hyperlink_python_pptx_ext_rels_counts	pptx	external_quality/pptx/python-pptx/ext-rels.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;hyperlink;count_guard;duplicate_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:[the python-pptx repository on GitHub](https://github.com/scanny/python-pptx)=1;max_count:## Slide 2=0;max_count:### Comments=0;not_contains:<a:;order:## Slide 1|Code is available at|the python-pptx repository on GitHub	reference	https://github.com/scanny/python-pptx	external_quality/pptx/python-pptx	Local-only hyperlink count guard on python-pptx external-relationship sample; catches duplicate link lowering or raw XML leakage on the simple one-slide hyperlink path
pptx_comments_openxmlsdk_viewpr_showcomments_body_counts	pptx	external_quality/pptx/openxml-sdk/viewPr-showComments-1.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;comments;body_order;count_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:Hdoshi=1;exact_count:Do NOT resave this presentation.=1;exact_count:### Comments=1;exact_count:PowerPoint Rocks!!!=1;exact_count:PowerPoint Logo!=1;order:## Slide 1|Hdoshi|Do NOT resave this presentation.|### Comments|PowerPoint Rocks!!!	reference	https://github.com/dotnet/Open-XML-SDK	external_quality/pptx/openxml-sdk	Local-only body/comment ordering guard on Open XML SDK PPTX comments sample; catches comment appendix drift while preserving the fixture-real visible slide text that mentions the showComments XML snippet
md_xlsx_multi_sheet_small_counts	xlsx	external_quality/xlsx/markitdown/test.xlsx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	xlsx;multi_sheet;table;uuid;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:## 09060124-b5e7-4717-9d07-3c046eb=1;exact_count:| Alpha | Beta | Gamma | Delta |=1;exact_count:| ColA | ColB | ColC | ColD |=1;exact_count:6ff4173b-42a5-4784-9b19-f49caff4d93d=1;exact_count:affc7dad-52dc-4b98-9b5d-51e65d8a8ad0=1;order:## Sheet1|Alpha|## 09060124-b5e7-4717-9d07-3c046eb|ColA	reference	https://github.com/microsoft/markitdown	external_quality/xlsx/markitdown	Local-only multi-sheet count guard on upstream MarkItDown XLSX sample; catches duplicated sheet blocks or lost second-sheet boundary on a second-source workbook with stable mixed text/UUID cells
md_docx_comments_small_counts	docx	external_quality/docx/markitdown-repo/packages/markitdown/tests/test_files/test_with_comment.docx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	docx;comment;table;uuid;count_guard	no_empty_output;exact_count:[comment 1]=1;exact_count:## Comments=1;exact_count:This is a test comment. 12df-321a=1;exact_count:Yet another comment in the doc. 55yiyi-asd09=1;exact_count:49e168b7-d2ae-407f-a055-2167576f39a1=1;table_marker;order:[comment 1]|## Comments|This is a test comment. 12df-321a	reference	https://github.com/microsoft/markitdown	external_quality/docx/markitdown-repo/packages/markitdown/tests/test_files	Local-only comment/table guard on upstream MarkItDown DOCX sample; catches duplicated inline comment markers, appendix entries, or table-body UUID loss on a second-source mixed-feature document
md_pptx_mixed_content_small_counts	pptx	external_quality/pptx/markitdown/test.pptx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	medium	pptx;chart;table;grouped_shapes;image;uuid;count_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:## Slide 3=1;exact_count:## Slide 4=1;exact_count:## Slide 5=1;exact_count:## Slide 6=1;exact_count:A table to test parsing:=1;exact_count:A chart to test parsing:=1;exact_count:A Nested Shape parsing=1;exact_count:These Test Strings are in the Image!=1;exact_count:1b92870d-e3b5-4e65-8153-919f4ff45592=1;exact_count:a3f6004b-6f4f-4ea8-bee3-3741f4dc385f=1;not_contains:<br>;table_marker;image_ref;order:## Slide 1|## Slide 2|## Slide 3|A table to test parsing:|## Slide 4|A chart to test parsing:|## Slide 5|A Nested Shape parsing|## Slide 6	reference	https://github.com/microsoft/markitdown	external_quality/pptx/markitdown	Local-only mixed-content guard on upstream MarkItDown PPTX sample; catches duplicated slide blocks or drift across table/chart/grouped-shape/image lowering on a compact second-source deck
md_docx_mixed_content_small_counts	docx	external_quality/docx/markitdown/test.docx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	medium	docx;heading;table;image;uuid;count_guard	no_empty_output;exact_count:AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation=1;exact_count:# Abstract=1;exact_count:# Introduction=1;exact_count:# d666f1f7-46cb-42bd-9a39-9a39cf2a509f=1;exact_count:314b0a30-5b04-470b-b9f7-eed2c2bec74a=1;exact_count:49e168b7-d2ae-407f-a055-2167576f39a1=1;exact_count:Test Image:=1;table_marker;image_ref;asset_count_min:1;order:AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation|# Abstract|# Introduction|# d666f1f7-46cb-42bd-9a39-9a39cf2a509f|Test Image:	reference	https://github.com/microsoft/markitdown	external_quality/docx/markitdown	Local-only mixed-content guard on upstream MarkItDown DOCX sample; catches heading drift, UUID duplication, table loss, or image-reference instability on a second-source long-form document without binding to exporter-specific alt-text punctuation
md_rlink_docx_title_only_counts	docx	external_quality/docx/markitdown/rlink.docx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	docx;minimal;title_only;count_guard	no_empty_output;exact_count:Testing Linked Images=1;max_count:![image](assets/=0;max_count:## Comments=0;max_count:## Footnotes=0;max_count:## Endnotes=0	reference	https://github.com/microsoft/markitdown	external_quality/docx/markitdown	Local-only minimal second-source DOCX guard; catches duplicate title emission or unexpected appendix/asset leakage on a tiny linked-image sample that currently exposes only visible title text
xlsx_single_sheet_markitdown_test_body_counts	xlsx	external_quality/xlsx/markitdown/test.xlsx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	xlsx;multi_sheet;table;uuid;row_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:## 09060124-b5e7-4717-9d07-3c046eb=1;exact_count:| 58 | 6ff4173b-42a5-4784-9b19-f49caff4d93d | 22 | 9 |=1;exact_count:| 13 | 14 | 15 | affc7dad-52dc-4b98-9b5d-51e65d8a8ad0 |=1;max_count:(empty sheet)=0;table_marker;order:## Sheet1|Alpha|6ff4173b-42a5-4784-9b19-f49caff4d93d|## 09060124-b5e7-4717-9d07-3c046eb|affc7dad-52dc-4b98-9b5d-51e65d8a8ad0	reference	https://github.com/microsoft/markitdown	external_quality/xlsx/markitdown	Local-only row-level second-source XLSX guard; catches duplicated body rows or lost second-sheet terminal row on the upstream MarkItDown workbook without assuming Apache POI-specific sheet naming
pptx_chart_series_python_pptx_cht_series_table_counts	pptx	external_quality/pptx/python-pptx/cht-series.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	medium	pptx;chart;table_fallback;series_alignment;count_guard	no_empty_output;exact_count:| Category | Series 1 | Series 2 | Series 3 | Series 4 | Series 5 |=1;exact_count:| Category 4 | 4.5 | 2.8 | 5.0 | 4.5 | 2.8 |=1;exact_count:| Category 4 | 4.5 | 2.8 | 5.0 | 4.0 |=1;exact_count:[Chart data not embedded in chart cache]=2;exact_count:| Category | Sales |=2;not_contains:<br>;not_contains:<a:;not_contains:<c:;table_marker;order:## Slide 2|Series 5|## Slide 3|Series 4|## Slide 5|[Chart data not embedded in chart cache]|## Slide 10|1st Qtr	reference	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-series.pptx	external_quality/pptx/python-pptx	Local-only table-shape guard on python-pptx chart-series sample; catches widened-series drift, missing fifth-series columns, or later fallback truncation without assuming repeated short headers are globally unique across the whole deck
xlsx_shared_hyperlink_apache_poi_sharedhyperlink_rowshape_counts	xlsx	external_quality/xlsx/apache-poi/sharedhyperlink.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hyperlink;shared_hyperlink;row_shape;count_guard	no_empty_output;exact_count:## Hoja1=1;exact_count:|  |=1;exact_count:http://www.apache.org=4;max_count:rId=0;order:## Hoja1|---|http://www.apache.org	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/sharedhyperlink.xlsx	external_quality/xlsx/apache-poi	Local-only row-shape guard on Apache POI shared-hyperlink workbook; catches relationship-text loss, missing blank separator rows, or leaked broken relationship ids while preserving the current one-column table shape
xlsx_formula_eval_copy_apache_poi_address_row_counts	xlsx	external_quality/xlsx/apache-poi/FormulaEvalTestData_Copy.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	medium	xlsx;formula;address;relationship;count_guard	no_empty_output;exact_count:|  | Address | FORMULA | $C$2 | C$2 | [Book1]Sheet1!$C2 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |=1;exact_count:'[Book1]Sheet1'!$C2=1;exact_count:Not supported by XSSF=4;max_count:rId=0;order:IntersectionEval|RangeEval|Address|[Book1]Sheet1!$C2	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/FormulaEvalTestData_Copy.xlsx	external_quality/xlsx/apache-poi	Local-only address-row guard on Apache POI formula-eval workbook; catches broken external-sheet address rendering or relationship leakage without depending on the entire formula matrix payload
xlsx_formula_display_apache_poi_simplenormal_rowshape_counts	xlsx	external_quality/xlsx/apache-poi/SimpleNormal.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;formula_display;row_shape;date_format;sheet_order;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:## Sheet Number 2=1;exact_count:| test 2 |  | 2 |=1;exact_count:|  |  | 3 |=1;exact_count:|  |  | 4 |=1;exact_count:|  |  | 5 |=1;exact_count:|  |  | 6 |=1;exact_count:| 1990-01-01 |  |  |  |  |  |=1;exact_count:| 10 |  | 3 |  |  |  |=1;exact_count:|  |  |  |  |  |  |=2;max_count:32874=0;order:## Sheet1|test 2|3|4|5|6|## Sheet Number 2|1990-01-01|10	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SimpleNormal.xlsx	external_quality/xlsx/apache-poi	Local-only row-shape guard on Apache POI SimpleNormal workbook; catches blank-row collapse, cached-formula drift, or raw-date leakage while preserving the current two-sheet visible row structure
xlsx_hidden_rows_apache_poi_group_test_blank_gap_counts	xlsx	external_quality/xlsx/apache-poi/GroupTest.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hidden_rows;blank_gaps;row_shape;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:| inner |=2;exact_count:| expanded |=6;exact_count:| collapsed |=4;exact_count:|  |=7;table_marker;order:## Sheet1|inner|expanded|collapsed	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/GroupTest.xlsx	external_quality/xlsx/apache-poi	Local-only blank-gap guard on Apache POI grouped-row workbook; catches visible-gap collapse or accidental hidden-row emission drift while preserving the current interleaving of expanded, collapsed, and blank separator rows
xlsx_comments_apache_poi_comments_body_rows_counts	xlsx	external_quality/xlsx/apache-poi/comments.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;comments;row_shape;body_order;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:|  | row1 |=1;exact_count:|  |  |=1;exact_count:| row3 | row3 |=1;exact_count:|  | row4 |=1;exact_count:### Comments=1;exact_count:(empty sheet)=2;max_count:rId=0;table_marker;order:## Sheet1|row1|row3|row4|### Comments|comment top row1 (index0)|## Sheet2	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/comments.xlsx	external_quality/xlsx/apache-poi	Local-only sparse-row/comment guard on Apache POI workbook; catches visible body-row collapse, misplaced comment appendix, or relationship leakage without assuming denser comment coverage than the fixture actually has
xlsx_hidden_sheet_xlsxwriter_hide_sheet_counts	xlsx	external_quality/xlsx/xlsxwriter/generated/hide_sheet.xlsx	tool_fixture	xlsxwriter_examples	BSD-2-Clause	approved	external_cache	small	xlsx;hidden_sheet;second_source;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:## Sheet3=1;max_count:## Sheet2=0;exact_count:Sheet2 is hidden=2;max_count:(empty sheet)=0;table_marker;order:## Sheet1|Sheet2 is hidden|## Sheet3|Sheet2 is hidden	reference	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/hide_sheet.py	external_quality/xlsx/xlsxwriter/generated	Local-only second-source guard generated from the official XlsxWriter hide_sheet example; selected because it exercises hidden-sheet visibility policy in a minimal BSD-2-Clause workbook without Apache POI-specific structure
xlsx_hidden_rows_cols_xlsxwriter_hide_row_col_counts	xlsx	external_quality/xlsx/xlsxwriter/generated/hide_row_col.xlsx	tool_fixture	xlsxwriter_examples	BSD-2-Clause	approved	external_cache	small	xlsx;hidden_rows;hidden_columns;second_source;row_shape;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:Some hidden columns.=1;exact_count:Some hidden rows.=1;exact_count:|  |  |  |  |=6;max_count:rId=0;table_marker;order:## Sheet1|Some hidden columns.|Some hidden rows.	reference	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/hide_row_col.py	external_quality/xlsx/xlsxwriter/generated	Local-only second-source guard generated from the official XlsxWriter hide_row_col example; selected because it exposes visible blank-gap preservation around hidden rows and hidden trailing columns in a tiny workbook
xlsx_hyperlink_xlsxwriter_hyperlink_counts	xlsx	external_quality/xlsx/xlsxwriter/generated/hyperlink.xlsx	tool_fixture	xlsxwriter_examples	BSD-2-Clause	approved	external_cache	small	xlsx;hyperlink;second_source;relationship;count_guard	no_empty_output;exact_count:## Hyperlinks=1;exact_count:http://www.python.org/=4;exact_count:Python Home=1;exact_count:Mail me=1;max_count:rId=0;table_marker;order:## Hyperlinks|http://www.python.org/|Python Home|Mail me	reference	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/hyperlink.py	external_quality/xlsx/xlsxwriter/generated	Local-only second-source hyperlink guard generated from the official XlsxWriter hyperlink example; selected because it mixes implicit links, display-text links, mailto labels, and a plain URL string in one compact workbook
xlsx_comments_xlsxwriter_comments1_counts	xlsx	external_quality/xlsx/xlsxwriter/generated/comments1.xlsx	tool_fixture	xlsxwriter_examples	BSD-2-Clause	approved	external_cache	small	xlsx;comments;second_source;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:Hello=1;exact_count:### Comments=1;exact_count:A1: This is a comment=1;max_count:(empty sheet)=0;table_marker;order:## Sheet1|Hello|### Comments|A1: This is a comment	reference	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/comments1.py	external_quality/xlsx/xlsxwriter/generated	Local-only second-source comment guard generated from the official XlsxWriter comments1 example; selected because it exercises the smallest possible real comment appendix path without extra table noise
xlsx_datetimes_xlsxwriter_datetimes_counts	xlsx	external_quality/xlsx/xlsxwriter/generated/datetimes.xlsx	tool_fixture	xlsxwriter_examples	BSD-2-Clause	approved	external_cache	small	xlsx;date_format;time_format;second_source;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:| 2013-01-23 | dd/mm/yy |=1;exact_count:| 2013-01-23 | d mmmm yyyy |=1;exact_count:| 2013-01-23 12:30:05 | dd/mm/yy hh:mm:ss.000 |=1;exact_count:| 12:30:05 | hh:mm:ss.000 |=1;max_count:41297=0;table_marker;order:## Sheet1|Formatted date|dd/mm/yy|d mmmm yyyy|dd/mm/yy hh:mm:ss.000|hh:mm:ss.000	reference	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/datetimes.py	external_quality/xlsx/xlsxwriter/generated	Local-only second-source date/time-format guard generated from the official XlsxWriter datetimes example; selected because it provides stable formatted date, datetime, and time rows in a tiny BSD-2-Clause workbook without relying on Apache POI fixtures
xlsx_merged_range_xlsxwriter_merge1_counts	xlsx	external_quality/xlsx/xlsxwriter/generated/merge1.xlsx	tool_fixture	xlsxwriter_examples	BSD-2-Clause	approved	external_cache	small	xlsx;merged_cells;second_source;duplicate_guard;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:| Merged Range |=2;exact_count:|  |=2;max_count:(empty sheet)=0;table_marker;order:## Sheet1|Merged Range|Merged Range	reference	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/merge1.py	external_quality/xlsx/xlsxwriter/generated	Local-only second-source merged-range guard generated from the official XlsxWriter merge1 example; catches regressions that drop or over-duplicate the current top-left merged text while preserving the present one-column table shape
pptx_shapes_chart_image_python_pptx_shp_shapes_table_shape_counts	pptx	external_quality/pptx/python-pptx/shp-shapes.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	medium	pptx;shape;image;chart;table_shape;count_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:| shapes[3] |  |=1;exact_count:|  |  |=1;exact_count:Picture is shapes[2]=1;exact_count:| Category | Sales |=1;max_count:### Comments=0;not_contains:<br>;not_contains:<a:;not_contains:<c:;table_marker;image_ref;order:## Slide 1|Picture is shapes[2]|shapes[3]|1st Qtr|## Slide 2	reference	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-shapes.pptx	external_quality/pptx/python-pptx	Local-only near-empty-table-shape guard on python-pptx slide-shapes sample; catches accidental table omission, duplicated shape text, or raw XML leakage while preserving the current one-cell empty table shape before the chart block and the trailing empty second slide
pptx_chart_type_python_pptx_cht_chart_type_rowshape_counts	pptx	external_quality/pptx/python-pptx/cht-chart-type.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	medium	pptx;chart;row_shape;fallback;count_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 8=1;exact_count:| 2002-01-05 | 32.0 | 12.0 |=9;exact_count:| Category 4 | 4.5 | 2.8 | 5.0 |=12;exact_count:| 1st Qtr | 8.2 |=2;exact_count:[Chart data not embedded in chart cache]=7;not_contains:<br>;not_contains:<a:;not_contains:<c:;table_marker;order:## Slide 1|2002-01-05|## Slide 4|1st Qtr|## Slide 5|[Chart data not embedded in chart cache]|## Slide 8|1969-02-20	reference	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-chart-type.pptx	external_quality/pptx/python-pptx	Local-only row-shape guard on python-pptx chart-type sample; catches chart-table row duplication drift across repeated cached charts and no-cache fallback slides without depending only on short repeated headers
pptx_text_openxmlsdk_presentation_image_order_counts	pptx	external_quality/pptx/openxml-sdk/Presentation.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	medium	pptx;text;image;slide_order;count_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:### Title=1;exact_count:### Different Layout=1;exact_count:Bullet List=1;exact_count:![slide-2-image-1](assets/=1;max_count:### Comments=0;max_count:(empty)=0;not_contains:<a:;order:## Slide 1|### Title|And More|## Slide 2|![slide-2-image-1](assets/|### Different Layout|Bullet List|More	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Presentation.pptx	external_quality/pptx/openxml-sdk	Local-only image/text ordering guard on Open XML SDK presentation sample; catches slide-image reordering, accidental empty-slide fallback, or appendix leakage on a compact second-source mixed-layout deck
docx_complex01_openxmlsdk_textbox_appendix_shape_counts	docx	external_quality/docx/openxml-sdk/Complex01.docx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	large	docx;textbox;appendix_order;count_guard	no_empty_output;exact_count:## Text Boxes=1;exact_count:### Text Box 1=1;exact_count:### Text Box 2=1;exact_count:### Text Box 3=1;exact_count:### Text Box 4=1;exact_count:### Text Box 5=1;exact_count:### Text Box 6=1;exact_count:1. Eric White: This is a comment.=1;exact_count:This is my interesting abstract.=2;exact_count:Here is a text box.=2;max_count:rId=0;order:## Comments|1. Eric White: This is a comment.|## Text Boxes|### Text Box 1|Eric White|### Text Box 2|Eric White|### Text Box 3|This is my interesting abstract.|### Text Box 6|Here is a text box.	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Complex01.docx	external_quality/docx/openxml-sdk	Local-only text-box appendix guard on Open XML SDK Complex01; catches numbering drift, duplicate appendix headings, or leaked relationship ids while preserving the current six-entry text-box appendix shape
