row_id	series	region	score	ratio	active	category	notes	url
1704	series_4	apac	63048	0.704	true	baseline	row 1704 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1704
1705	series_5	emea	63085	0.705	false	extended	row 1705 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1705
1706	series_6	amer	63122	0.706	true	stress	row 1706 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1706
1707	series_7	latam	63159	0.707	false	delta	row 1707 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1707
1708	series_8	apac	63196	0.708	true	baseline	row 1708 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1708
1709	series_9	emea	63233	0.709	false	extended	row 1709 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1709
1710	series_10	amer	63270	0.710	true	stress	row 1710 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1710
1711	series_11	latam	63307	0.711	false	delta	row 1711 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1711
1712	series_12	apac	63344	0.712	true	baseline	row 1712 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1712
1713	series_13	emea	63381	0.713	false	extended	row 1713 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1713
1714	series_14	amer	63418	0.714	true	stress	row 1714 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1714
1715	series_15	latam	63455	0.715	false	delta	row 1715 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1715
1716	series_16	apac	63492	0.716	true	baseline	row 1716 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1716
1717	series_0	emea	63529	0.717	false	extended	row 1717 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1717
1718	series_1	amer	63566	0.718	true	stress	row 1718 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1718
1719	series_2	latam	63603	0.719	false	delta	row 1719 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1719
1720	series_3	apac	63640	0.720	true	baseline	row 1720 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1720
1721	series_4	emea	63677	0.721	false	extended	row 1721 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1721
1722	series_5	amer	63714	0.722	true	stress	row 1722 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1722
1723	series_6	latam	63751	0.723	false	delta	row 1723 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1723
1724	series_7	apac	63788	0.724	true	baseline	row 1724 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1724
1725	series_8	emea	63825	0.725	false	extended	row 1725 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1725
1726	series_9	amer	63862	0.726	true	stress	row 1726 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1726
1727	series_10	latam	63899	0.727	false	delta	row 1727 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1727
1728	series_11	apac	63936	0.728	true	baseline	row 1728 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1728
1729	series_12	emea	63973	0.729	false	extended	row 1729 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1729
1730	series_13	amer	64010	0.730	true	stress	row 1730 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1730
1731	series_14	latam	64047	0.731	false	delta	row 1731 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1731
1732	series_15	apac	64084	0.732	true	baseline	row 1732 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1732
1733	series_16	emea	64121	0.733	false	extended	row 1733 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1733
1734	series_0	amer	64158	0.734	true	stress	row 1734 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1734
1735	series_1	latam	64195	0.735	false	delta	row 1735 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1735
1736	series_2	apac	64232	0.736	true	baseline	row 1736 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1736
1737	series_3	emea	64269	0.737	false	extended	row 1737 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1737
1738	series_4	amer	64306	0.738	true	stress	row 1738 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1738
1739	series_5	latam	64343	0.739	false	delta	row 1739 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1739
1740	series_6	apac	64380	0.740	true	baseline	row 1740 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1740
1741	series_7	emea	64417	0.741	false	extended	row 1741 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1741
1742	series_8	amer	64454	0.742	true	stress	row 1742 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1742
1743	series_9	latam	64491	0.743	false	delta	row 1743 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1743
1744	series_10	apac	64528	0.744	true	baseline	row 1744 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1744
1745	series_11	emea	64565	0.745	false	extended	row 1745 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1745
1746	series_12	amer	64602	0.746	true	stress	row 1746 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1746
1747	series_13	latam	64639	0.747	false	delta	row 1747 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1747
1748	series_14	apac	64676	0.748	true	baseline	row 1748 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1748
1749	series_15	emea	64713	0.749	false	extended	row 1749 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1749
1750	series_16	amer	64750	0.750	true	stress	row 1750 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1750
1751	series_0	latam	64787	0.751	false	delta	row 1751 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1751
1752	series_1	apac	64824	0.752	true	baseline	row 1752 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1752
1753	series_2	emea	64861	0.753	false	extended	row 1753 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1753
1754	series_3	amer	64898	0.754	true	stress	row 1754 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1754
1755	series_4	latam	64935	0.755	false	delta	row 1755 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1755
1756	series_5	apac	64972	0.756	true	baseline	row 1756 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1756
1757	series_6	emea	65009	0.757	false	extended	row 1757 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1757
1758	series_7	amer	65046	0.758	true	stress	row 1758 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1758
1759	series_8	latam	65083	0.759	false	delta	row 1759 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1759
1760	series_9	apac	65120	0.760	true	baseline	row 1760 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1760
1761	series_10	emea	65157	0.761	false	extended	row 1761 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1761
1762	series_11	amer	65194	0.762	true	stress	row 1762 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1762
1763	series_12	latam	65231	0.763	false	delta	row 1763 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1763
1764	series_13	apac	65268	0.764	true	baseline	row 1764 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1764
1765	series_14	emea	65305	0.765	false	extended	row 1765 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1765
1766	series_15	amer	65342	0.766	true	stress	row 1766 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1766
1767	series_16	latam	65379	0.767	false	delta	row 1767 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1767
1768	series_0	apac	65416	0.768	true	baseline	row 1768 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1768
1769	series_1	emea	65453	0.769	false	extended	row 1769 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1769
1770	series_2	amer	65490	0.770	true	stress	row 1770 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1770
1771	series_3	latam	65527	0.771	false	delta	row 1771 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1771
1772	series_4	apac	65564	0.772	true	baseline	row 1772 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1772
1773	series_5	emea	65601	0.773	false	extended	row 1773 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1773
1774	series_6	amer	65638	0.774	true	stress	row 1774 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1774
1775	series_7	latam	65675	0.775	false	delta	row 1775 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1775
1776	series_8	apac	65712	0.776	true	baseline	row 1776 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1776
1777	series_9	emea	65749	0.777	false	extended	row 1777 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1777
1778	series_10	amer	65786	0.778	true	stress	row 1778 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1778
1779	series_11	latam	65823	0.779	false	delta	row 1779 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1779
1780	series_12	apac	65860	0.780	true	baseline	row 1780 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1780
1781	series_13	emea	65897	0.781	false	extended	row 1781 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1781
1782	series_14	amer	65934	0.782	true	stress	row 1782 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1782
1783	series_15	latam	65971	0.783	false	delta	row 1783 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1783
1784	series_16	apac	66008	0.784	true	baseline	row 1784 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1784
1785	series_0	emea	66045	0.785	false	extended	row 1785 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1785
1786	series_1	amer	66082	0.786	true	stress	row 1786 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1786
1787	series_2	latam	66119	0.787	false	delta	row 1787 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1787
1788	series_3	apac	66156	0.788	true	baseline	row 1788 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1788
1789	series_4	emea	66193	0.789	false	extended	row 1789 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1789
1790	series_5	amer	66230	0.790	true	stress	row 1790 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1790
1791	series_6	latam	66267	0.791	false	delta	row 1791 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1791
1792	series_7	apac	66304	0.792	true	baseline	row 1792 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1792
1793	series_8	emea	66341	0.793	false	extended	row 1793 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1793
1794	series_9	amer	66378	0.794	true	stress	row 1794 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1794
1795	series_10	latam	66415	0.795	false	delta	row 1795 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1795
1796	series_11	apac	66452	0.796	true	baseline	row 1796 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1796
1797	series_12	emea	66489	0.797	false	extended	row 1797 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1797
1798	series_13	amer	66526	0.798	true	stress	row 1798 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1798
1799	series_14	latam	66563	0.799	false	delta	row 1799 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1799
1800	series_15	apac	66600	0.800	true	baseline	row 1800 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1800
1801	series_16	emea	66637	0.801	false	extended	row 1801 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1801
1802	series_0	amer	66674	0.802	true	stress	row 1802 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1802
1803	series_1	latam	66711	0.803	false	delta	row 1803 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1803
1804	series_2	apac	66748	0.804	true	baseline	row 1804 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1804
1805	series_3	emea	66785	0.805	false	extended	row 1805 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1805
1806	series_4	amer	66822	0.806	true	stress	row 1806 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1806
1807	series_5	latam	66859	0.807	false	delta	row 1807 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1807
1808	series_6	apac	66896	0.808	true	baseline	row 1808 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1808
1809	series_7	emea	66933	0.809	false	extended	row 1809 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1809
1810	series_8	amer	66970	0.810	true	stress	row 1810 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1810
1811	series_9	latam	67007	0.811	false	delta	row 1811 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1811
1812	series_10	apac	67044	0.812	true	baseline	row 1812 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1812
1813	series_11	emea	67081	0.813	false	extended	row 1813 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1813
1814	series_12	amer	67118	0.814	true	stress	row 1814 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1814
1815	series_13	latam	67155	0.815	false	delta	row 1815 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1815
1816	series_14	apac	67192	0.816	true	baseline	row 1816 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1816
1817	series_15	emea	67229	0.817	false	extended	row 1817 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1817
1818	series_16	amer	67266	0.818	true	stress	row 1818 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1818
1819	series_0	latam	67303	0.819	false	delta	row 1819 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1819
1820	series_1	apac	67340	0.820	true	baseline	row 1820 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1820
1821	series_2	emea	67377	0.821	false	extended	row 1821 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1821
1822	series_3	amer	67414	0.822	true	stress	row 1822 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1822
1823	series_4	latam	67451	0.823	false	delta	row 1823 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1823
1824	series_5	apac	67488	0.824	true	baseline	row 1824 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1824
1825	series_6	emea	67525	0.825	false	extended	row 1825 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1825
1826	series_7	amer	67562	0.826	true	stress	row 1826 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1826
1827	series_8	latam	67599	0.827	false	delta	row 1827 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1827
1828	series_9	apac	67636	0.828	true	baseline	row 1828 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1828
1829	series_10	emea	67673	0.829	false	extended	row 1829 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1829
1830	series_11	amer	67710	0.830	true	stress	row 1830 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1830
1831	series_12	latam	67747	0.831	false	delta	row 1831 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1831
1832	series_13	apac	67784	0.832	true	baseline	row 1832 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1832
1833	series_14	emea	67821	0.833	false	extended	row 1833 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1833
1834	series_15	amer	67858	0.834	true	stress	row 1834 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1834
1835	series_16	latam	67895	0.835	false	delta	row 1835 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1835
1836	series_0	apac	67932	0.836	true	baseline	row 1836 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1836
1837	series_1	emea	67969	0.837	false	extended	row 1837 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1837
1838	series_2	amer	68006	0.838	true	stress	row 1838 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1838
1839	series_3	latam	68043	0.839	false	delta	row 1839 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1839
1840	series_4	apac	68080	0.840	true	baseline	row 1840 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1840
1841	series_5	emea	68117	0.841	false	extended	row 1841 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1841
1842	series_6	amer	68154	0.842	true	stress	row 1842 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1842
1843	series_7	latam	68191	0.843	false	delta	row 1843 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1843
1844	series_8	apac	68228	0.844	true	baseline	row 1844 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1844
1845	series_9	emea	68265	0.845	false	extended	row 1845 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1845
1846	series_10	amer	68302	0.846	true	stress	row 1846 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1846
1847	series_11	latam	68339	0.847	false	delta	row 1847 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1847
1848	series_12	apac	68376	0.848	true	baseline	row 1848 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1848
1849	series_13	emea	68413	0.849	false	extended	row 1849 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1849
1850	series_14	amer	68450	0.850	true	stress	row 1850 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1850
1851	series_15	latam	68487	0.851	false	delta	row 1851 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1851
1852	series_16	apac	68524	0.852	true	baseline	row 1852 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1852
1853	series_0	emea	68561	0.853	false	extended	row 1853 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1853
1854	series_1	amer	68598	0.854	true	stress	row 1854 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1854
1855	series_2	latam	68635	0.855	false	delta	row 1855 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1855
1856	series_3	apac	68672	0.856	true	baseline	row 1856 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1856
1857	series_4	emea	68709	0.857	false	extended	row 1857 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1857
1858	series_5	amer	68746	0.858	true	stress	row 1858 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1858
1859	series_6	latam	68783	0.859	false	delta	row 1859 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1859
1860	series_7	apac	68820	0.860	true	baseline	row 1860 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1860
1861	series_8	emea	68857	0.861	false	extended	row 1861 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1861
1862	series_9	amer	68894	0.862	true	stress	row 1862 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1862
1863	series_10	latam	68931	0.863	false	delta	row 1863 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1863
1864	series_11	apac	68968	0.864	true	baseline	row 1864 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1864
1865	series_12	emea	69005	0.865	false	extended	row 1865 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1865
1866	series_13	amer	69042	0.866	true	stress	row 1866 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1866
1867	series_14	latam	69079	0.867	false	delta	row 1867 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1867
1868	series_15	apac	69116	0.868	true	baseline	row 1868 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1868
1869	series_16	emea	69153	0.869	false	extended	row 1869 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1869
1870	series_0	amer	69190	0.870	true	stress	row 1870 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1870
1871	series_1	latam	69227	0.871	false	delta	row 1871 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1871
1872	series_2	apac	69264	0.872	true	baseline	row 1872 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1872
1873	series_3	emea	69301	0.873	false	extended	row 1873 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1873
1874	series_4	amer	69338	0.874	true	stress	row 1874 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1874
1875	series_5	latam	69375	0.875	false	delta	row 1875 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1875
1876	series_6	apac	69412	0.876	true	baseline	row 1876 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1876
1877	series_7	emea	69449	0.877	false	extended	row 1877 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1877
1878	series_8	amer	69486	0.878	true	stress	row 1878 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1878
1879	series_9	latam	69523	0.879	false	delta	row 1879 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1879
1880	series_10	apac	69560	0.880	true	baseline	row 1880 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1880
1881	series_11	emea	69597	0.881	false	extended	row 1881 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1881
1882	series_12	amer	69634	0.882	true	stress	row 1882 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1882
1883	series_13	latam	69671	0.883	false	delta	row 1883 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1883
1884	series_14	apac	69708	0.884	true	baseline	row 1884 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1884
1885	series_15	emea	69745	0.885	false	extended	row 1885 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1885
1886	series_16	amer	69782	0.886	true	stress	row 1886 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1886
1887	series_0	latam	69819	0.887	false	delta	row 1887 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1887
1888	series_1	apac	69856	0.888	true	baseline	row 1888 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1888
1889	series_2	emea	69893	0.889	false	extended	row 1889 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1889
1890	series_3	amer	69930	0.890	true	stress	row 1890 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1890
1891	series_4	latam	69967	0.891	false	delta	row 1891 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1891
1892	series_5	apac	70004	0.892	true	baseline	row 1892 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1892
1893	series_6	emea	70041	0.893	false	extended	row 1893 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1893
1894	series_7	amer	70078	0.894	true	stress	row 1894 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1894
1895	series_8	latam	70115	0.895	false	delta	row 1895 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1895
1896	series_9	apac	70152	0.896	true	baseline	row 1896 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1896
1897	series_10	emea	70189	0.897	false	extended	row 1897 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1897
1898	series_11	amer	70226	0.898	true	stress	row 1898 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1898
1899	series_12	latam	70263	0.899	false	delta	row 1899 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1899
1900	series_13	apac	70300	0.900	true	baseline	row 1900 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1900
1901	series_14	emea	70337	0.901	false	extended	row 1901 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1901
1902	series_15	amer	70374	0.902	true	stress	row 1902 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1902
1903	series_16	latam	70411	0.903	false	delta	row 1903 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1903
1904	series_0	apac	70448	0.904	true	baseline	row 1904 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1904
1905	series_1	emea	70485	0.905	false	extended	row 1905 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1905
1906	series_2	amer	70522	0.906	true	stress	row 1906 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1906
1907	series_3	latam	70559	0.907	false	delta	row 1907 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1907
1908	series_4	apac	70596	0.908	true	baseline	row 1908 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1908
1909	series_5	emea	70633	0.909	false	extended	row 1909 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1909
1910	series_6	amer	70670	0.910	true	stress	row 1910 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1910
1911	series_7	latam	70707	0.911	false	delta	row 1911 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1911
1912	series_8	apac	70744	0.912	true	baseline	row 1912 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1912
1913	series_9	emea	70781	0.913	false	extended	row 1913 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1913
1914	series_10	amer	70818	0.914	true	stress	row 1914 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1914
1915	series_11	latam	70855	0.915	false	delta	row 1915 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1915
1916	series_12	apac	70892	0.916	true	baseline	row 1916 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1916
1917	series_13	emea	70929	0.917	false	extended	row 1917 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1917
1918	series_14	amer	70966	0.918	true	stress	row 1918 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1918
1919	series_15	latam	71003	0.919	false	delta	row 1919 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1919
1920	series_16	apac	71040	0.920	true	baseline	row 1920 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1920
1921	series_0	emea	71077	0.921	false	extended	row 1921 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1921
1922	series_1	amer	71114	0.922	true	stress	row 1922 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1922
1923	series_2	latam	71151	0.923	false	delta	row 1923 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1923
